placekey,Median_Household_Income,Total_Population,case_rate,raw_visit_counts
36.0,11358.0,114597.6,8.57,2606.0
528.0,24553.0,145586.30434782608,14.34,21761.0
23.0,9850.0,124464.0,31.82,1313.0
257.0,11449.0,134961.2,13.02,5594.0
415.0,44589.0,124173.5142857143,10.25,17567.0
31.0,10083.0,192102.75,0.0,1696.0
37.0,1783.0,89107.0,17.95,1662.0
29.0,37321.0,86778.41379310345,28.27,2714.0
4.0,14861.0,86501.81818181818,21.64,456.0
12.0,27604.0,82009.1875,26.4,705.0
10.0,30536.0,79201.77272727272,19.1,1699.0
24.0,37407.0,86598.125,21.0,3993.0
27.0,53623.0,92248.89743589744,18.94,6606.0
9.0,15794.0,108193.5,6.71,2164.0
14.0,27446.0,107681.75,10.06,6144.0
23.0,33011.0,109713.36842105263,6.07,6740.0
10.0,22444.0,88546.85,42.66,433.0
24.0,58347.0,104671.93939393939,18.02,3726.0
43.0,79078.0,96411.17647058824,20.54,5725.0
33.0,38865.0,37728.47826086957,19.0,2448.0
18.0,57045.0,33725.425,35.9,1697.0
15.0,62077.0,38982.61224489796,41.94,4738.0
8.0,28247.0,31837.571428571428,23.79,3408.0
15.0,33608.0,32120.821428571428,38.19,2424.0
18.0,86264.0,35585.236363636366,28.97,44537.0
21.0,61971.0,37627.17391304348,21.7,16794.0
19.0,74022.0,42246.166666666664,29.01,9296.0
17.0,39268.0,35939.206896551725,35.51,1642.0
18.0,47858.0,35597.97297297297,25.48,4983.0
17.0,49305.0,70092.60869565218,38.7,3780.0
17.0,69816.0,60757.58620689655,34.52,2098.0
26.0,69727.0,72518.23076923077,31.44,2689.0
5.0,4322.0,107659.5,0.0,1354.0
11.0,41057.0,79607.0625,25.51,1751.0
8.0,64819.0,70535.98113207547,14.02,1452.0
11.0,82057.0,45185.08571428571,22.54,1850.0
16.0,68909.0,41005.36956521739,44.98,1060.0
14.0,66153.0,77169.14285714286,19.28,2994.0
11.0,21162.0,96045.88888888889,32.96,708.0
14.0,60650.0,42876.37777777778,29.42,1972.0
13.0,51370.0,58552.44736842105,28.76,1353.0
28.0,9226.0,31536.85714285714,16.7,2067.0
18.0,32872.0,64702.77777777778,11.7,1462.0
11.0,32221.0,100087.96,40.72,361.0
12.0,26718.0,84755.125,16.64,1281.0
2.0,35492.0,83183.48387096774,17.17,1219.0
5.0,24540.0,78490.91304347826,23.59,259.0
10.0,38141.0,88669.05882352941,38.68,938.0
4.0,34171.0,80542.72,10.69,541.0
78.0,61363.0,133295.9024390244,22.47,5518.0
7.0,71180.0,64310.73846153846,23.19,257.0
11.0,74649.0,57845.55737704918,33.73,1457.0
10.0,42031.0,90354.03125,30.88,473.0
8.0,82345.0,60267.811320754714,16.15,151.0
19.0,82736.0,51642.605633802814,14.6,4925.0
16.0,94959.0,54760.03389830508,25.11,4761.0
14.0,68203.0,92088.30645161291,34.07,3983.0
9.0,62788.0,78506.68,38.06,1688.0
30.0,59967.0,84678.72340425532,20.66,4664.0
11.0,51407.0,40087.92592592593,17.58,1740.0
8.0,62557.0,59509.63829787234,21.67,1548.0
19.0,85989.0,64325.333333333336,17.24,2281.0
19.0,61859.0,143231.08771929826,12.93,5681.0
13.0,51653.0,83041.57777777778,18.24,558.0
9.0,40126.0,137000.0303030303,19.57,235.0
15.0,63319.0,83818.55102040817,28.38,826.0
19.0,77871.0,47046.39344262295,36.63,1519.0
16.0,86486.0,58089.367647058825,21.14,1376.0
24.0,73277.0,70766.49206349206,20.87,915.0
19.0,36327.0,103204.89743589744,8.3,3388.0
13.0,75425.0,66015.01612903226,13.5,885.0
17.0,39470.0,46717.5,19.45,2083.0
10.0,53140.0,70510.64864864865,19.13,338.0
13.0,94874.0,64148.88333333333,22.6,1287.0
9.0,42273.0,78106.15789473684,17.78,1549.0
18.0,76323.0,75235.328125,32.32,2532.0
14.0,77477.0,70015.62121212122,54.0,5883.0
17.0,33736.0,136902.25806451612,18.73,933.0
11.0,21575.0,77394.33333333333,18.46,842.0
18.0,73246.0,60004.142857142855,12.11,2429.0
21.0,83951.0,94128.4857142857,23.39,5383.0
27.0,75036.0,62939.32142857143,23.02,5794.0
19.0,97463.0,75830.06451612903,14.42,4775.0
14.0,47027.0,59593.61111111111,10.42,614.0
5.0,46716.0,114047.64864864865,16.81,352.0
11.0,13435.0,42096.42857142857,30.72,1694.0
9.0,51590.0,53591.27777777778,20.4,1093.0
3.0,74069.0,51788.8125,11.41,1450.0
6.0,21410.0,64562.07142857143,17.53,719.0
6.0,36810.0,86053.13793103448,15.5,454.0
2.0,37511.0,73282.22857142857,0.0,618.0
5.0,16785.0,91249.30769230769,47.26,1126.0
3.0,28470.0,90942.0,15.17,261.0
4.0,19014.0,108156.26666666666,11.05,633.0
4.0,5648.0,118327.4,0.0,317.0
2.0,33226.0,97608.5,11.21,312.0
4.0,34960.0,82511.6,11.41,344.0
7.0,35611.0,76582.89285714286,29.5,569.0
9.0,111344.0,60611.542372881355,19.93,2623.0
5.0,26783.0,65027.04347826087,11.89,425.0
2.0,23085.0,73432.64705882352,22.03,159.0
10.0,56265.0,66201.63888888889,29.66,1701.0
10.0,93231.0,60864.38181818182,10.91,2935.0
3.0,43278.0,80501.67647058824,28.99,215.0
14.0,72370.0,98009.8275862069,35.08,1771.0
12.0,77825.0,63700.27777777778,7.14,1482.0
5.0,40390.0,81934.33333333333,11.07,971.0
3.0,37464.0,89611.79310344828,8.19,2696.0
13.0,101125.0,79379.91025641025,14.48,1157.0
4.0,21058.0,108996.31578947368,9.36,385.0
3.0,37807.0,87762.52777777778,7.87,255.0
5.0,40347.0,94310.23529411765,6.94,1342.0
6.0,24619.0,93247.40909090909,17.63,1272.0
3.0,17066.0,84208.92307692308,31.79,150.0
3.0,22157.0,71449.35294117648,26.53,449.0
8.0,30357.0,81522.1,6.44,952.0
2.0,40220.0,73318.26666666666,13.3,134.0
4.0,51430.0,81231.0,16.49,132.0
6.0,40887.0,91653.09677419355,25.09,584.0
2.0,37463.0,79799.19230769231,12.48,1877.0
4.0,28876.0,96399.95833333333,12.35,1056.0
1.0,29630.0,80662.5,25.69,277.0
4.0,20045.0,106387.27777777778,9.92,647.0
3.0,24476.0,90469.8947368421,12.73,1799.0
2.0,16255.0,79939.46666666666,16.15,258.0
6.0,24018.0,98215.52380952382,15.54,1120.0
8.0,62489.0,77103.19512195123,19.75,1730.0
8.0,36558.0,65523.68,13.69,1021.0
5.0,58392.0,77623.56410256411,16.48,818.0
8.0,54583.0,75141.94117647059,20.54,759.0
4.0,20205.0,80756.4375,9.98,593.0
10.0,62765.0,64188.48484848485,62.82,1552.0
10.0,21362.0,58847.3,4.76,1276.0
4.0,12727.0,69190.42857142857,15.78,280.0
4.0,19826.0,101618.0,14.44,2333.0
1069.0,24497.0,114473.8,32.59,40858.0
810.0,64237.0,50335.063829787236,7.97,37527.0
987.0,41607.0,140386.96875,20.38,27459.0
204.0,6278.0,188047.5,67.29,8893.0
149.0,6830.0,175644.0,45.68,4378.0
102.0,3260.0,200156.33333333334,147.85,3182.0
285.0,2149.0,243571.0,14.3,156329.0
442.0,49267.0,74524.23333333334,14.0,13576.0
475.0,25029.0,152838.0588235294,14.99,14307.0
812.0,37793.0,137434.125,22.11,18423.0
676.0,24644.0,116340.9,30.23,19035.0
898.0,14270.0,95838.72727272728,13.88,23329.0
568.0,24160.0,145088.13636363635,3.3,14496.0
850.0,37707.0,143567.0294117647,15.71,23478.0
558.0,11428.0,141507.5,0.0,15011.0
819.0,10184.0,146624.57142857142,0.0,20165.0
872.0,30875.0,118559.14814814815,11.49,33848.0
479.0,30798.0,145093.41666666666,19.62,19916.0
832.0,18458.0,157571.23529411765,9.71,23314.0
488.0,54108.0,142294.1219512195,9.71,17040.0
488.0,46506.0,143730.0606060606,10.27,18374.0
546.0,77550.0,109605.14285714286,14.19,23535.0
187.0,37874.0,73504.95238095238,28.45,11456.0
486.0,51255.0,78803.40625,22.08,22261.0
469.0,42322.0,159464.5625,12.67,13817.0
503.0,59201.0,51005.76315789474,12.78,26891.0
137.0,24836.0,59235.92857142857,13.67,7899.0
268.0,60524.0,59557.8,18.64,13088.0
283.0,54573.0,55634.54838709677,23.79,16859.0
320.0,46702.0,76533.74074074074,25.63,13504.0
206.0,40232.0,65039.083333333336,21.31,11295.0
276.0,33567.0,44390.608695652176,11.35,13734.0
753.0,23894.0,103623.4705882353,14.68,22875.0
114.0,21710.0,61325.066666666666,38.47,8491.0
355.0,18291.0,98528.66666666667,34.99,14529.0
117.0,26295.0,47037.92307692308,7.36,8014.0
207.0,45458.0,54731.0,18.2,9381.0
37.0,11358.0,114597.6,8.57,2721.0
541.0,24553.0,145586.30434782608,14.34,23901.0
24.0,9850.0,124464.0,0.0,1417.0
256.0,11449.0,134961.2,26.04,6144.0
420.0,44589.0,124173.5142857143,17.08,19053.0
32.0,10083.0,192102.75,0.0,2224.0
38.0,1783.0,89107.0,17.95,1943.0
26.0,37321.0,86778.41379310345,28.27,2945.0
4.0,14861.0,86501.81818181818,5.41,453.0
12.0,27604.0,82009.1875,18.86,947.0
10.0,30536.0,79201.77272727272,40.59,1841.0
26.0,37407.0,86598.125,18.67,4297.0
29.0,53623.0,92248.89743589744,35.98,7745.0
9.0,15794.0,108193.5,20.12,2269.0
13.0,27446.0,107681.75,40.24,6768.0
23.0,33011.0,109713.36842105263,60.72,6849.0
10.0,22444.0,88546.85,42.66,489.0
25.0,58347.0,104671.93939393939,18.02,4179.0
42.0,79078.0,96411.17647058824,42.15,7035.0
38.0,38865.0,37728.47826086957,23.22,2814.0
18.0,57045.0,33725.425,27.92,1979.0
15.0,62077.0,38982.61224489796,19.07,25870.0
8.0,28247.0,31837.571428571428,13.22,2491.0
15.0,33608.0,32120.821428571428,21.48,2381.0
18.0,86264.0,35585.236363636366,18.24,15904.0
20.0,61971.0,37627.17391304348,25.77,8298.0
20.0,74022.0,42246.166666666664,8.46,11715.0
16.0,39268.0,35939.206896551725,29.24,1985.0
18.0,47858.0,35597.97297297297,22.08,6776.0
17.0,49305.0,70092.60869565218,38.7,4129.0
17.0,69816.0,60757.58620689655,19.92,2450.0
27.0,69727.0,72518.23076923077,34.29,3277.0
5.0,4322.0,107659.5,0.0,1456.0
11.0,41057.0,79607.0625,23.19,1878.0
8.0,64819.0,70535.98113207547,19.63,1487.0
11.0,82057.0,45185.08571428571,25.48,2651.0
16.0,68909.0,41005.36956521739,15.42,1175.0
15.0,66153.0,77169.14285714286,11.02,3289.0
10.0,21162.0,96045.88888888889,37.66,1084.0
14.0,60650.0,42876.37777777778,10.3,2271.0
14.0,51370.0,58552.44736842105,15.23,1956.0
27.0,9226.0,31536.85714285714,0.0,2074.0
17.0,32872.0,64702.77777777778,25.74,1479.0
10.0,32221.0,100087.96,24.43,395.0
12.0,26718.0,84755.125,26.63,1869.0
2.0,35492.0,83183.48387096774,34.35,985.0
5.0,24540.0,78490.91304347826,15.73,280.0
10.0,38141.0,88669.05882352941,27.63,1087.0
4.0,34171.0,80542.72,21.37,589.0
79.0,61363.0,133295.9024390244,4.82,6738.0
7.0,71180.0,64310.73846153846,16.37,253.0
11.0,74649.0,57845.55737704918,49.29,1589.0
10.0,42031.0,90354.03125,6.62,655.0
7.0,82345.0,60267.811320754714,18.45,207.0
19.0,82736.0,51642.605633802814,22.46,12484.0
16.0,94959.0,54760.03389830508,26.16,3638.0
14.0,68203.0,92088.30645161291,25.18,4412.0
9.0,62788.0,78506.68,42.63,1525.0
30.0,59967.0,84678.72340425532,16.72,5113.0
11.0,51407.0,40087.92592592593,6.76,1836.0
8.0,62557.0,59509.63829787234,34.06,1747.0
19.0,85989.0,64325.333333333336,30.17,2550.0
19.0,61859.0,143231.08771929826,8.62,7822.0
12.0,51653.0,83041.57777777778,12.77,593.0
10.0,40126.0,137000.0303030303,12.23,252.0
16.0,63319.0,83818.55102040817,21.62,889.0
19.0,77871.0,47046.39344262295,44.4,1367.0
17.0,86486.0,58089.367647058825,22.2,1595.0
24.0,73277.0,70766.49206349206,22.1,989.0
20.0,36327.0,103204.89743589744,13.84,2456.0
13.0,75425.0,66015.01612903226,47.86,1108.0
17.0,39470.0,46717.5,30.26,2332.0
9.0,53140.0,70510.64864864865,15.65,369.0
15.0,94874.0,64148.88333333333,11.3,1351.0
9.0,42273.0,78106.15789473684,13.34,2128.0
18.0,76323.0,75235.328125,35.91,2835.0
15.0,77477.0,70015.62121212122,67.5,5925.0
17.0,33736.0,136902.25806451612,16.05,1106.0
11.0,21575.0,77394.33333333333,14.77,869.0
19.0,73246.0,60004.142857142855,12.11,2869.0
21.0,83951.0,94128.4857142857,39.34,6180.0
26.0,75036.0,62939.32142857143,15.35,6708.0
19.0,97463.0,75830.06451612903,19.56,5581.0
14.0,47027.0,59593.61111111111,12.5,708.0
5.0,46716.0,114047.64864864865,18.67,486.0
11.0,13435.0,42096.42857142857,7.68,2743.0
10.0,51590.0,53591.27777777778,24.11,1102.0
3.0,74069.0,51788.8125,16.49,1766.0
7.0,21410.0,64562.07142857143,26.3,867.0
7.0,36810.0,86053.13793103448,23.25,567.0
2.0,37511.0,73282.22857142857,13.88,670.0
5.0,16785.0,91249.30769230769,15.75,1301.0
3.0,28470.0,90942.0,18.96,281.0
4.0,19014.0,108156.26666666666,11.05,1036.0
4.0,5648.0,118327.4,14.85,434.0
2.0,33226.0,97608.5,8.41,388.0
4.0,34960.0,82511.6,20.54,468.0
7.0,35611.0,76582.89285714286,34.42,636.0
9.0,111344.0,60611.542372881355,19.03,4639.0
5.0,26783.0,65027.04347826087,17.84,527.0
2.0,23085.0,73432.64705882352,15.73,152.0
10.0,56265.0,66201.63888888889,18.13,1977.0
9.0,93231.0,60864.38181818182,14.18,3087.0
3.0,43278.0,80501.67647058824,50.73,258.0
14.0,72370.0,98009.8275862069,19.64,1983.0
12.0,77825.0,63700.27777777778,17.85,2512.0
5.0,40390.0,81934.33333333333,30.43,1087.0
3.0,37464.0,89611.79310344828,21.84,3328.0
13.0,101125.0,79379.91025641025,25.09,1219.0
4.0,21058.0,108996.31578947368,4.68,445.0
3.0,37807.0,87762.52777777778,2.62,250.0
5.0,40347.0,94310.23529411765,18.52,2017.0
6.0,24619.0,93247.40909090909,10.58,1248.0
2.0,17066.0,84208.92307692308,47.69,214.0
3.0,22157.0,71449.35294117648,15.16,513.0
8.0,30357.0,81522.1,3.22,1162.0
2.0,40220.0,73318.26666666666,21.28,151.0
4.0,51430.0,81231.0,24.74,185.0
5.0,40887.0,91653.09677419355,25.09,670.0
2.0,37463.0,79799.19230769231,17.48,1950.0
4.0,28876.0,96399.95833333333,6.17,1777.0
1.0,29630.0,80662.5,19.27,286.0
4.0,20045.0,106387.27777777778,34.72,923.0
4.0,24476.0,90469.8947368421,12.73,2134.0
2.0,16255.0,79939.46666666666,0.0,325.0
6.0,24018.0,98215.52380952382,3.11,1340.0
8.0,62489.0,77103.19512195123,13.17,1835.0
8.0,36558.0,65523.68,16.43,1084.0
5.0,58392.0,77623.56410256411,11.98,1181.0
7.0,54583.0,75141.94117647059,22.25,754.0
4.0,20205.0,80756.4375,9.98,851.0
10.0,62765.0,64188.48484848485,50.86,1764.0
10.0,21362.0,58847.3,14.27,1598.0
4.0,12727.0,69190.42857142857,7.89,317.0
5.0,19826.0,101618.0,14.44,3060.0
1092.0,24497.0,114473.8,43.46,39501.0
810.0,64237.0,50335.063829787236,6.64,28757.0
970.0,41607.0,140386.96875,53.73,26387.0
207.0,6278.0,188047.5,0.0,8411.0
147.0,6830.0,175644.0,22.84,4195.0
101.0,3260.0,200156.33333333334,0.0,3693.0
288.0,2149.0,243571.0,28.61,85197.0
445.0,49267.0,74524.23333333334,43.74,12900.0
461.0,25029.0,152838.0588235294,23.99,14172.0
818.0,37793.0,137434.125,16.08,19151.0
673.0,24644.0,116340.9,43.19,15248.0
896.0,14270.0,95838.72727272728,31.23,22352.0
581.0,24160.0,145088.13636363635,23.07,15145.0
851.0,37707.0,143567.0294117647,21.61,23221.0
550.0,11428.0,141507.5,0.0,14706.0
842.0,10184.0,146624.57142857142,33.93,18360.0
869.0,30875.0,118559.14814814815,27.57,33888.0
478.0,30798.0,145093.41666666666,30.52,21472.0
835.0,18458.0,157571.23529411765,38.84,23910.0
492.0,54108.0,142294.1219512195,8.09,18642.0
503.0,46506.0,143730.0606060606,10.27,17424.0
542.0,77550.0,109605.14285714286,32.74,23651.0
189.0,37874.0,73504.95238095238,18.1,10797.0
493.0,51255.0,78803.40625,26.82,20862.0
489.0,42322.0,159464.5625,19.0,16059.0
502.0,59201.0,51005.76315789474,19.18,25788.0
140.0,24836.0,59235.92857142857,27.33,7580.0
270.0,60524.0,59557.8,18.64,12041.0
269.0,54573.0,55634.54838709677,23.79,15555.0
301.0,46702.0,76533.74074074074,11.96,13171.0
212.0,40232.0,65039.083333333336,14.2,10841.0
272.0,33567.0,44390.608695652176,22.7,13584.0
743.0,23894.0,103623.4705882353,25.7,21073.0
108.0,21710.0,61325.066666666666,19.24,7872.0
350.0,18291.0,98528.66666666667,34.99,14265.0
118.0,26295.0,47037.92307692308,0.0,7788.0
208.0,45458.0,54731.0,29.57,9401.0
38.0,11358.0,114597.6,8.57,7309.0
537.0,24553.0,145586.30434782608,28.67,25208.0
24.0,9850.0,124464.0,0.0,1582.0
262.0,11449.0,134961.2,21.7,7076.0
427.0,44589.0,124173.5142857143,10.25,21316.0
33.0,10083.0,192102.75,0.0,2041.0
38.0,1783.0,89107.0,0.0,2410.0
29.0,37321.0,86778.41379310345,10.28,2839.0
4.0,14861.0,86501.81818181818,27.05,459.0
12.0,27604.0,82009.1875,11.32,959.0
11.0,30536.0,79201.77272727272,26.26,2096.0
26.0,37407.0,86598.125,23.33,4083.0
28.0,53623.0,92248.89743589744,30.3,7728.0
9.0,15794.0,108193.5,46.94,2568.0
14.0,27446.0,107681.75,33.53,7191.0
24.0,33011.0,109713.36842105263,54.65,7372.0
9.0,22444.0,88546.85,46.93,577.0
25.0,58347.0,104671.93939393939,47.5,4743.0
45.0,79078.0,96411.17647058824,29.18,7380.0
36.0,38865.0,37728.47826086957,33.78,2726.0
18.0,57045.0,33725.425,57.17,1954.0
15.0,62077.0,38982.61224489796,27.96,16910.0
8.0,28247.0,31837.571428571428,13.22,3303.0
16.0,33608.0,32120.821428571428,14.32,13766.0
18.0,86264.0,35585.236363636366,30.05,33347.0
20.0,61971.0,37627.17391304348,21.7,5404.0
19.0,74022.0,42246.166666666664,10.88,18467.0
16.0,39268.0,35939.206896551725,39.69,1689.0
18.0,47858.0,35597.97297297297,25.48,5979.0
17.0,49305.0,70092.60869565218,18.33,3988.0
17.0,69816.0,60757.58620689655,25.23,2240.0
25.0,69727.0,72518.23076923077,22.86,3336.0
5.0,4322.0,107659.5,0.0,1212.0
11.0,41057.0,79607.0625,23.19,1891.0
8.0,64819.0,70535.98113207547,25.24,1818.0
11.0,82057.0,45185.08571428571,22.54,2639.0
16.0,68909.0,41005.36956521739,25.7,1219.0
15.0,66153.0,77169.14285714286,9.64,3453.0
10.0,21162.0,96045.88888888889,9.42,976.0
15.0,60650.0,42876.37777777778,32.36,2183.0
13.0,51370.0,58552.44736842105,16.92,4781.0
27.0,9226.0,31536.85714285714,16.7,2200.0
19.0,32872.0,64702.77777777778,23.4,1467.0
11.0,32221.0,100087.96,16.29,438.0
12.0,26718.0,84755.125,29.96,1472.0
2.0,35492.0,83183.48387096774,60.11,1144.0
4.0,24540.0,78490.91304347826,3.93,353.0
10.0,38141.0,88669.05882352941,33.16,1015.0
4.0,34171.0,80542.72,18.7,665.0
81.0,61363.0,133295.9024390244,11.24,6228.0
6.0,71180.0,64310.73846153846,16.37,223.0
11.0,74649.0,57845.55737704918,32.43,1618.0
10.0,42031.0,90354.03125,13.24,526.0
7.0,82345.0,60267.811320754714,24.22,168.0
19.0,82736.0,51642.605633802814,26.96,8591.0
16.0,94959.0,54760.03389830508,43.95,4911.0
14.0,68203.0,92088.30645161291,22.22,4677.0
9.0,62788.0,78506.68,51.76,1481.0
31.0,59967.0,84678.72340425532,33.44,4443.0
11.0,51407.0,40087.92592592593,8.11,1595.0
8.0,62557.0,59509.63829787234,15.48,1634.0
19.0,85989.0,64325.333333333336,24.78,2637.0
20.0,61859.0,143231.08771929826,10.05,7943.0
13.0,51653.0,83041.57777777778,21.89,622.0
10.0,40126.0,137000.0303030303,4.89,281.0
14.0,63319.0,83818.55102040817,29.73,844.0
21.0,77871.0,47046.39344262295,29.97,1491.0
18.0,86486.0,58089.367647058825,12.69,1647.0
21.0,73277.0,70766.49206349206,18.42,949.0
19.0,36327.0,103204.89743589744,24.91,3444.0
12.0,75425.0,66015.01612903226,110.44,1362.0
17.0,39470.0,46717.5,17.29,1888.0
9.0,53140.0,70510.64864864865,22.6,387.0
13.0,94874.0,64148.88333333333,13.35,1195.0
9.0,42273.0,78106.15789473684,8.89,1943.0
18.0,76323.0,75235.328125,44.29,2931.0
14.0,77477.0,70015.62121212122,113.62,6475.0
19.0,33736.0,136902.25806451612,13.38,1138.0
12.0,21575.0,77394.33333333333,29.54,813.0
18.0,73246.0,60004.142857142855,13.45,2805.0
21.0,83951.0,94128.4857142857,26.58,6537.0
26.0,75036.0,62939.32142857143,31.97,6574.0
19.0,97463.0,75830.06451612903,8.24,5058.0
14.0,47027.0,59593.61111111111,6.25,623.0
5.0,46716.0,114047.64864864865,18.67,492.0
10.0,13435.0,42096.42857142857,15.36,2056.0
10.0,51590.0,53591.27777777778,11.13,1011.0
3.0,74069.0,51788.8125,3.8,1798.0
6.0,21410.0,64562.07142857143,21.92,800.0
6.0,36810.0,86053.13793103448,12.91,601.0
2.0,37511.0,73282.22857142857,11.1,819.0
5.0,16785.0,91249.30769230769,10.5,1286.0
3.0,28470.0,90942.0,11.38,308.0
4.0,19014.0,108156.26666666666,0.0,890.0
4.0,5648.0,118327.4,14.85,420.0
2.0,33226.0,97608.5,22.42,425.0
4.0,34960.0,82511.6,45.65,572.0
7.0,35611.0,76582.89285714286,41.79,552.0
10.0,111344.0,60611.542372881355,28.09,3240.0
5.0,26783.0,65027.04347826087,26.76,525.0
2.0,23085.0,73432.64705882352,18.88,150.0
9.0,56265.0,66201.63888888889,11.54,1995.0
9.0,93231.0,60864.38181818182,14.18,3502.0
3.0,43278.0,80501.67647058824,57.98,263.0
14.0,72370.0,98009.8275862069,39.29,2030.0
12.0,77825.0,63700.27777777778,24.99,2013.0
4.0,40390.0,81934.33333333333,33.2,1349.0
3.0,37464.0,89611.79310344828,13.65,3179.0
13.0,101125.0,79379.91025641025,14.48,1224.0
4.0,21058.0,108996.31578947368,14.03,429.0
3.0,37807.0,87762.52777777778,15.75,286.0
5.0,40347.0,94310.23529411765,18.52,1934.0
6.0,24619.0,93247.40909090909,38.79,1277.0
3.0,17066.0,84208.92307692308,95.37,172.0
3.0,22157.0,71449.35294117648,22.74,384.0
8.0,30357.0,81522.1,3.22,1088.0
2.0,40220.0,73318.26666666666,31.93,135.0
4.0,51430.0,81231.0,12.37,172.0
5.0,40887.0,91653.09677419355,10.45,607.0
2.0,37463.0,79799.19230769231,22.47,1916.0
4.0,28876.0,96399.95833333333,9.26,1314.0
2.0,29630.0,80662.5,16.06,250.0
4.0,20045.0,106387.27777777778,24.8,1001.0
4.0,24476.0,90469.8947368421,29.7,2014.0
2.0,16255.0,79939.46666666666,16.15,240.0
6.0,24018.0,98215.52380952382,27.98,1321.0
8.0,62489.0,77103.19512195123,32.92,1941.0
8.0,36558.0,65523.68,8.21,1075.0
5.0,58392.0,77623.56410256411,13.48,1087.0
8.0,54583.0,75141.94117647059,23.97,875.0
4.0,20205.0,80756.4375,24.95,781.0
10.0,62765.0,64188.48484848485,68.8,1402.0
10.0,21362.0,58847.3,19.02,1203.0
4.0,12727.0,69190.42857142857,0.0,242.0
5.0,19826.0,101618.0,28.87,1746.0
1082.0,24497.0,114473.8,25.35,40776.0
818.0,64237.0,50335.063829787236,22.57,40298.0
968.0,41607.0,140386.96875,62.99,25830.0
207.0,6278.0,188047.5,67.29,8577.0
151.0,6830.0,175644.0,79.93,4645.0
103.0,3260.0,200156.33333333334,29.57,3494.0
280.0,2149.0,243571.0,42.91,66315.0
440.0,49267.0,74524.23333333334,38.49,12795.0
459.0,25029.0,152838.0588235294,17.99,14092.0
813.0,37793.0,137434.125,24.12,19841.0
666.0,24644.0,116340.9,51.83,18579.0
904.0,14270.0,95838.72727272728,20.82,23241.0
575.0,24160.0,145088.13636363635,39.56,15120.0
838.0,37707.0,143567.0294117647,35.36,23693.0
560.0,11428.0,141507.5,12.81,16339.0
823.0,10184.0,146624.57142857142,76.33,19634.0
860.0,30875.0,118559.14814814815,45.95,34764.0
488.0,30798.0,145093.41666666666,50.14,22110.0
855.0,18458.0,157571.23529411765,16.18,25493.0
500.0,54108.0,142294.1219512195,37.23,19161.0
490.0,46506.0,143730.0606060606,29.1,17929.0
538.0,77550.0,109605.14285714286,20.74,22627.0
188.0,37874.0,73504.95238095238,20.69,10641.0
481.0,51255.0,78803.40625,22.08,20459.0
486.0,42322.0,159464.5625,10.56,16277.0
502.0,59201.0,51005.76315789474,23.01,24665.0
135.0,24836.0,59235.92857142857,10.25,6726.0
265.0,60524.0,59557.8,35.58,11647.0
279.0,54573.0,55634.54838709677,17.45,14360.0
307.0,46702.0,76533.74074074074,37.6,12742.0
207.0,40232.0,65039.083333333336,14.2,9537.0
278.0,33567.0,44390.608695652176,8.51,13409.0
765.0,23894.0,103623.4705882353,40.38,22690.0
113.0,21710.0,61325.066666666666,14.43,7807.0
356.0,18291.0,98528.66666666667,43.74,14643.0
116.0,26295.0,47037.92307692308,18.4,7917.0
209.0,45458.0,54731.0,22.74,8819.0
36.0,11358.0,114597.6,17.14,3790.0
554.0,24553.0,145586.30434782608,50.18,25363.0
24.0,9850.0,124464.0,47.74,1600.0
271.0,11449.0,134961.2,30.38,7334.0
423.0,44589.0,124173.5142857143,23.91,22869.0
33.0,10083.0,192102.75,21.4,1792.0
39.0,1783.0,89107.0,53.84,2433.0
29.0,37321.0,86778.41379310345,20.56,2871.0
4.0,14861.0,86501.81818181818,27.05,445.0
12.0,27604.0,82009.1875,7.54,775.0
11.0,30536.0,79201.77272727272,35.81,2044.0
25.0,37407.0,86598.125,39.67,3942.0
